,ACB,BCM,BHN,BID,BVH,CTG,DXG,EIB,FPT,GAS,GEX,GVR,HCM,HDB,HPG,HSG,HVN,KBC,KDC,KDH,LPB,MBB,MSB,MSN,MWG,NVL,OCB,PDR,PLX,PNJ,POW,REE,SAB,SHP,SSB,SSI,STB,TCB,TPB,VCB,VCG,VCI,VGC,VHM,VIB,VIC,VJC,VNM,VPB,VRE,^VNINDEX
2018-07-31,1.3281254036840764,0.04415221277161434,0.7765497108669014,1.8029270324154643,1.323004317181332,1.7653569538708225,1.6141860341111698,0.5361628125090159,0.9273771876494235,1.596879914247631,0.8104150941416545,0.3100731501460932,1.5064789674852124,0.9365973828244367,1.1408273304720207,1.2638294228261233,1.5008834631699663,0.7089442842438614,0.3881355981241976,0.5377649894704108,0.9882535058274692,1.446201881768483,0.0,1.0000865859210493,0.9008789581867598,0.4477573329326359,0.0,0.6715964242901721,1.483952853491318,1.0669140994123008,0.4670120000196497,0.963202511742888,0.6737356918607474,0.12698563165713084,0.0,1.5489447599495438,1.3145757693523696,0.20736873049110932,0.2935859839869602,1.4881333838383601,1.1131291270599486,0.8660695076065117,0.7367622538835648,0.06467539720449449,0.8712429168735809,0.877801689512245,1.0515152894144824,0.588887005597651,1.3590915297020294,1.0113001370853474,0.9999999999999996
2018-08-31,1.3362950978414212,0.04704322188265426,0.7556739425871433,1.8293593733385651,1.323083374368983,1.7803602207909295,1.6003928238400753,0.5337980151153929,0.9213465582591893,1.619919190127292,0.8372583877094008,0.31683921997024045,1.5353974831918031,0.943262236660066,1.1532759531465295,1.2740744267936683,1.4653509246007177,0.6932872361024753,0.3615242316076779,0.5265895074246227,1.0094990406385458,1.4644732616586724,0.0,1.006194524307601,0.9106125504711761,0.42418476316140674,0.0,0.6613288869041147,1.5100466458509305,1.0762341145697776,0.47931507419015656,0.9756816328328992,0.6461583322265831,0.10696678678644465,0.0,1.5680709126341998,1.3118508053056224,0.2183994721542393,0.30381165271685495,1.4888759195211345,1.1211546930835439,0.8981442037768452,0.7388254041189857,0.08010743398496031,0.871324806330897,0.8664241735126195,1.052089004584062,0.5837287601821844,1.364266014393828,1.0183869603658486,1.0000000000000004
2018-10-31,1.3448451107472215,0.1167764423400161,0.7723480721026245,1.8266741473603099,1.273975107207733,1.7344160444307293,1.606182851689657,0.5234321130537452,0.9243537619130673,1.6252865616910754,0.9095244715299113,0.44299372337458764,1.4850290769573635,0.937540886174953,1.1084270846940458,1.178101223813665,1.513148117781853,0.7052771155114135,0.34999666534926044,0.5762951486418615,1.0217177728364573,1.3983943049316299,0.0,1.0396688205359994,0.9608942143735995,0.42929713111323864,0.0,0.6713407522302766,1.4553030121645407,1.1318341883484524,0.5984913144268078,1.0003282605311128,0.6001285427625989,0.10502635246501606,0.0,1.5278715995391918,1.2631767744571807,0.366935461916622,0.4050925007033439,1.4449815374124597,1.061172473264984,0.9630851731588976,0.8133888014274622,0.24178000689333543,0.913314777770603,0.8576939753300383,1.042226614718454,0.5777689097752804,1.4048941691625751,1.088226738877537,0.9999999999999998
2018-11-30,1.3519593507059982,0.14151071852508065,0.7502189430383985,1.807492007065532,1.2273171216248058,1.7322442784153527,1.594460274946918,0.5034935215004234,0.9246777551232175,1.6219111419183703,0.9083510570227091,0.4386078062178067,1.4939918260639933,0.9683806961138071,1.1106422533046334,1.177032107132042,1.5251500111686833,0.6895251059998055,0.3456547702311209,0.5750847688817212,1.0258330398176985,1.3779799243889124,0.0,1.051541097481096,0.9908063538056587,0.4083213905207326,0.0,0.6580888595039786,1.479051686010702,1.1525772293746066,0.6224443897541853,0.9893183716413947,0.5861036753332869,0.14377391357724356,0.0,1.5329183383859348,1.2441299325369584,0.3987141879298843,0.38493515319216287,1.4405658010209517,1.0263454220757233,0.9739352765172733,0.8263970132065409,0.2575596567614249,0.9225758219233515,0.8806513049248541,1.0397860123902671,0.591196538753093,1.4383364306907511,1.0929632114158103,1.0
2019-01-31,1.3616256060630685,0.18194260941648943,0.7264554706581992,1.7902549580835383,1.2280863995048243,1.7439562271786555,1.5961313768292604,0.49012612105889386,0.9460529071712593,1.6332824249715867,0.9350075116871468,0.44430608495300317,1.4708840122368156,1.0094898693785022,1.1342680180012392,1.2522639880949977,1.5473134513704943,0.6986480654594187,0.3487192261404617,0.5792123236346339,1.0381884028374844,1.3628834636260765,0.0,1.071537170945254,0.9972705871911922,0.4292436898774351,0.0,0.639907602307048,1.4852220155874647,1.1450381287150533,0.6597836803737971,0.99415024727538,0.5621688208240097,0.11597469008768284,0.0,1.5150879609015098,1.2465713797352844,0.4647070915448801,0.4407964471164738,1.4465047455872138,0.9698659459919997,1.0180079680745955,0.8433235350115277,0.29998674722190344,0.926836408264083,0.8475109437176717,1.0315601733863717,0.6166142493454643,1.4997786054009847,1.1496623687880265,1.0000000000000004
2019-02-28,1.3415491920232814,0.19124618852348982,0.6896310580781624,1.762318349932118,1.1940232713879657,1.7091930960608268,1.5720776115853001,0.4795838083693072,0.942392946437896,1.6048967038571815,0.9252648844972773,0.4145088762396085,1.4985878052654182,1.0025534498246917,1.1532133767993873,1.266946731962153,1.5341430857483347,0.7029632103128205,0.3706498716787404,0.5667923999391545,1.041883098939135,1.3409206301959615,0.0,1.0659620376255234,0.9907115073987895,0.4436110388610201,0.0,0.632772710989898,1.4803349520692384,1.135972926540337,0.6640592093513449,0.9913018700806313,0.556408541141843,0.09425022576277992,0.0,1.4943622657336642,1.2464911234258433,0.4665273450890657,0.43818703690884253,1.4382295312208306,0.9724141272673841,1.009014712322099,0.8442702334949929,0.34974869151631616,0.9173845266538827,0.8675598720090923,1.0154557181661823,0.6471991061968851,1.4965688976991596,1.175330696418257,0.9999999999999998
2019-05-31,1.316912913810531,0.20921712016437605,0.6491939773530129,1.7705984118870766,1.1858191346673355,1.7075881915292,1.6141541535241934,0.4827132567456896,0.9333245172902582,1.6348688856959568,0.915758131891686,0.44058299813678997,1.4998050398372937,1.034212233593614,1.174380121978217,1.3261682597316302,1.480653427544286,0.7084175312416415,0.4028830539111829,0.5990499373418078,1.0658740993448275,1.3399955519628193,0.0,1.0526181612960106,0.9708071307639919,0.4928335056099326,0.0,0.6899368230534699,1.4907537046828299,1.1369890569466985,0.7462191049997836,0.9625735258479724,0.5206716786618735,0.11643988837975362,0.0,1.5006412882397397,1.231618038675294,0.5291838462531235,0.4876930409576125,1.4053141247269214,0.9076874573320715,1.0520672635622184,0.8373341608135223,0.4487191921122258,0.93094987362676,0.8686177897993852,0.9436155806075002,0.6193230645852552,1.5083377344485964,1.1967498843401525,1.0
2019-07-31,1.3977449400025765,0.2839615911688418,0.5019772017684097,1.8058490604180846,1.0683480805379457,1.6982319947631304,1.6092435968830239,0.3951106554150826,0.8965309411889222,1.652102907764373,0.8987283661843726,0.5466417050508358,1.4853083820011683,0.9913530313750459,1.1736109367793912,1.3460635671161798,1.3612226383706603,0.7244108863100439,0.3498379340268729,0.4954482280184545,1.0541296279112027,1.3401623997308938,0.0,1.0979005878272614,1.0820895191521431,0.5349235525922724,0.0,0.6686424554470795,1.475728695503436,1.241165439329884,0.8813096303345191,0.9642493895438887,0.4947311676911793,0.13106098678854902,0.0,1.4718007580684964,1.2431914248177272,0.6656918863698982,0.5735767087607474,1.373482381836967,0.8741844805439277,0.986711914890421,0.8305495380397132,0.5974271626034545,0.9659653043203409,0.8916806124279688,0.8787075157332523,0.6162433134826303,1.5259292479777349,1.2654472924070113,1.0000000000000002
2019-09-30,1.3717203087852772,0.26561244117283905,0.4944045605104483,1.814174044526067,1.0913022673590635,1.6356582305505563,1.6334848444050873,0.41558343493041733,0.9085560593056718,1.6098930745297972,0.9459884967138112,0.5727276907156749,1.6016347665372699,1.0839523185564928,1.2405927042089813,1.4091145328649648,1.3438434554517604,0.6773924234381695,0.34005634786924305,0.5642675924264827,1.0650758362483779,1.3167054632303838,0.0,1.1057774532531695,1.144547403436625,0.5809274308989532,0.0,0.6704275934620438,1.3966659858665933,1.2481238286977143,1.0092456499178193,1.0172084780487083,0.503636345000146,0.07545183303672096,0.0,1.47133938348366,1.2384818184663116,0.7816351638077782,0.6601236921499611,1.3690884680880486,0.8143081708410108,1.0461250344065989,0.815458348810842,0.7432430352986139,1.0697970755807817,0.8137882815417004,0.9001667706606629,0.6698725132020397,1.500632118217876,1.3007722534771393,0.9999999999999996
2019-10-31,1.394930180678913,0.4712444340181403,0.3685268358393428,1.8267315867558493,0.9661640629162062,1.607126782614653,1.6861556487011813,0.3307400607845825,0.9957458896237171,1.6502603991729117,0.995471955772507,0.7116591014093456,1.750229524258381,1.1244604220050436,1.3128423057624172,1.483798339253135,1.4040028408545073,0.7359421300824173,0.3175011500242656,0.5729620077354743,1.050462813018796,1.2776433790501862,0.0,1.029573366565143,1.241906340222838,0.5989457782348215,0.0,0.6698449911659056,1.4166111355830595,1.3106745065300531,1.0434975977391996,1.1103791286257454,0.38369761438098793,0.12899700331632627,0.0,1.509482999386597,1.3053697760769032,1.0062464513750609,0.6996822774730198,1.3655060024124164,0.7507499862011818,1.0969041830481294,0.910364858738756,0.9426579355858595,1.084743721671117,0.7784687164306188,0.956463282426172,0.7224922602604698,1.511323601882437,1.3735176957387847,1.0000000000000004
2019-12-31,1.1186434260248987,0.33759876020305185,0.35870128865822754,1.627458315828965,0.7926979455632497,1.4206162279650671,1.3810574231708839,0.3356211537439678,0.9409835210545846,1.642305943533278,0.8242682055888286,0.5718771748347997,1.6305326533168985,0.8750363590850959,1.064023398773961,1.2426932289459067,1.2317628114517325,0.6981115457400012,0.39209596703213095,0.4374145527665101,0.8497864816076519,1.030738121561809,0.0,1.1632962696745233,1.1255381592449796,0.5726956130469727,0.0,0.6313758132421994,1.3034523000954024,1.150760118774543,1.0780436809495362,1.0571037293097645,0.3765798055998493,-0.052473387581176964,0.0,1.3014720107393367,1.100894095309002,1.176791810475353,0.6460122192787128,1.2878880794140524,0.5221128460388571,1.0063919129773917,0.8321170286663228,1.3606337361050533,0.8575271823494226,0.9222516118718801,0.6439967904898496,0.8214007579465707,1.3092573009343769,1.4071623644812872,1.0
2020-01-31,1.1366836703210759,0.4167882992936705,0.37928653947334634,1.5956072083026278,0.8546433217338487,1.4152879510160654,1.3958439759246446,0.28767174040691473,0.9773689869322376,1.549895999907331,0.7629572969381633,0.7834069345436804,1.6506780690337441,0.8969549553748383,1.0966925424230092,1.2791996081473034,1.2952669096585685,0.7080921017204369,0.38815758331429706,0.4621016567332237,0.9245217016087488,1.0579931475676063,0.0,1.170366837941322,1.139344741133982,0.5713087262850494,0.0,0.5767746628526964,1.2570823840793917,1.1627596655617154,1.1050407820299137,1.064510722065853,0.4385138583304507,0.044465331004237295,0.0,1.3102940938913632,1.1078874851366793,1.267656159258044,0.6723382302075493,1.2908591196407557,0.49102057931168674,0.956161211644883,0.7894749076722677,1.3119039197480373,0.8304055916344141,0.8612049150562671,0.6593312687088723,0.9020893118255199,1.3255631597926163,1.4380304840053373,0.9999999999999998
2020-03-31,1.1915225579476447,0.953629479447599,0.43011663895757274,1.4516664171912992,1.0341109399909187,1.3551403108769877,1.3361542885107176,0.18259364846224657,0.9671076925112395,1.3273921634095567,0.6528518272941115,0.6103462978739571,1.4636493141993825,1.0118849507327972,1.0404638973827294,1.2660462502789438,1.1947511168976288,0.7986414021182009,0.5005337172335371,0.5642803139957235,1.1637803296482714,1.1132494353108748,0.0,0.7280170349163579,1.186812663900809,0.34703429856320245,0.0,0.35697580576159393,1.1890478460552694,1.1927012477144647,1.104449481742842,0.9444679352300622,0.7118273594852838,0.13014443530584954,0.0,1.2420180309469628,1.1142189734218833,1.2326269757794426,0.557899965597832,1.2561724354472665,0.24335711684658423,0.9340367959975894,0.811644733363982,1.2973886002227148,1.0853169256155093,0.9955785528712284,0.6590787652347714,0.91642319272497,1.3202488138593953,1.3685617750819339,0.9999999999999998
2020-06-30,1.1448813539689526,1.0495244319960675,0.5309047483165995,1.3867361143534844,1.274482820612685,1.3079052024773463,1.3399031731990638,0.17829853178535776,0.969507648883126,1.2312750614747099,0.6817386343704398,0.7807869254924247,1.5754554255634081,0.9753083642635296,1.0898624833566024,1.309836136068687,1.1610764473673887,0.8835432075422929,0.6949128910660645,0.5809551784778774,1.2078654761838754,1.1701018354999886,0.0,0.7664894435599956,1.2180760029280897,0.27557421274880195,0.0,0.32555127650694454,1.0835880712003494,1.216561517568282,1.073434584518266,0.8756162542540757,0.9015547179005875,0.14330318614639387,0.0,1.3682801125914081,1.1013030273369355,1.222378220908031,0.6382132196869978,1.1481600705149158,0.217451885165045,1.1293005768261606,0.7167925041552243,1.2529124243113552,1.0528340829613079,1.0440580549924814,0.5940003570063362,0.8815235362068718,1.2860060266851774,1.3998862886826906,0.9999999999999993
2020-07-31,1.1528140923951902,0.9474024422516032,0.6186514444975796,1.3965664507121134,1.2843582152680626,1.3138754685370395,1.3357376151975964,0.17323864198914352,0.9755683600849581,1.2599986467035131,0.7008863501919517,0.8551168046017258,1.5570423650396426,0.9919132850489706,1.056071433928953,1.3275203102304054,1.1770704754334136,0.8962831793035229,0.6728334305554088,0.6287663763669327,1.2917310325916345,1.189560833350718,0.0,0.7635868102234062,1.2267138192706961,0.2570686703857765,0.0,0.32730263337991633,1.065664557305443,1.227559756846642,1.0675383679283983,0.8239218340674034,0.9559188389391451,0.21519750900243537,0.0,1.3774499518984946,1.1276439733672596,1.2399448875759074,0.7218260104085916,1.0876478605723974,0.22608045360614892,1.1451146172966766,0.7178861443543263,1.2720588635216217,1.1214070582504538,0.9654755025036645,0.6169028068024274,0.9396920385106173,1.304103443446813,1.3475546222466792,0.9999999999999993
2020-08-31,1.154345697155009,1.0054298374603008,0.6426765995314642,1.3909370072147413,1.3524333681176715,1.331094002647092,1.3501706935986721,0.16387986663581217,0.9827119890016227,1.2738000045306928,0.7319169590568282,0.880440572374431,1.5287894129044288,1.017234121266169,1.0685277966476738,1.323076621441023,1.18480749334093,0.9198344737849466,0.7091531423357024,0.6465873643130867,1.2952228742963363,1.1953914982102432,0.0,0.789011243533054,1.2535535046125121,0.21528346941089216,0.0,0.3016965729972929,1.0807152561019935,1.2475775095069015,1.0913738170874976,0.8381550126876901,0.9713549141796677,0.2175566917115759,0.0,1.4022146538656028,1.1387655288742042,1.2628997922096872,0.7291469512750494,1.082249085148366,0.21636867239612306,1.2062734383499554,0.6921348692579854,1.205324665696904,1.1326816562458768,0.9552846423867919,0.6294112103437586,0.922971928967535,1.3239429866800478,1.3225895281777076,1.0000000000000004
2020-09-30,1.1553322086528084,1.0096882807416474,0.654991874945065,1.401119388866214,1.3870842117638373,1.330617023440895,1.3384250100628714,0.17266381273558978,1.0021030227966818,1.2696243907227158,0.7440990135993981,0.9125865348006823,1.5159806280434762,1.0332618677321292,1.0764459398684634,1.3464826458591754,1.1846995042565711,0.9041455047831183,0.6845075642533824,0.6516317175540411,1.3239178083666387,1.2069381948556313,0.0,0.7893721692562431,1.2742622602890779,0.2027081209272189,0.0,0.2804173729807531,1.0646118794376356,1.2640050027399667,1.0892445435450318,0.8240016813628366,0.9725468162153384,0.22330819068917096,0.0,1.3946748096700239,1.1485800499561716,1.2842552340054039,0.728576428852131,1.0931869925066744,0.2004594055114271,1.225532384939048,0.7035820763512237,1.1762558141810673,1.140971680385141,0.9556301517687386,0.6558217092287972,0.9260160932081184,1.3332002610889797,1.3084423648554717,0.9999999999999997
2020-11-30,1.1688864264790002,0.9714629515621873,0.6460647612881456,1.3713689332083139,1.4152561746422359,1.3278398551949802,1.3545436208344368,0.18523738461686295,0.9998495107259489,1.2296327974405015,0.7736070175973493,0.9501585591467543,1.5104290626459709,1.055579448029141,1.0887803499199327,1.3292281041425835,1.1671475828672375,0.9059667828235385,0.6629247887288217,0.6565639526789366,1.2509187875884198,1.1948296336744608,0.0,0.8311528197326112,1.281176508579362,0.17520693905905757,0.0,0.25648946277757684,1.033761066919268,1.255061205277769,1.0755117338332538,0.8032042321705618,0.9698014273454327,0.22698392399152834,0.0,1.39030119603802,1.1377779715888425,1.2637657785436658,0.7572553577427905,1.1005977473101105,0.2149654536768901,1.2446652899579624,0.6700678124125534,1.1729747695388266,1.1291479947308187,0.9968719739385424,0.6501196933183978,0.9006476997141699,1.3603646049826388,1.289391874829544,0.9999999999999989
2020-12-31,1.1647527606009094,0.9227698686430191,0.6551478032148754,1.3829564903555602,1.4421011687377956,1.3158225610873204,1.3744132987013942,0.1863155243408011,0.9910585540343704,1.2017855820268626,0.7655184267875139,1.0061564682623438,1.5580223607119479,1.0784442474362546,1.1011990763075135,1.3282246625629968,1.1863293987275587,0.9137211924110469,0.6533777809947131,0.695824356506721,1.2569681286201115,1.2011443933016042,0.01874506120062992,0.792020372346802,1.2673488896175498,0.16879876435402932,0.0,0.2843729831929614,1.0451072185266554,1.2638483799648943,1.100482747200373,0.7941211357007394,0.9530527276388912,0.22055432920125612,0.0,1.459256694090426,1.1403626778216989,1.2841212137724487,0.7949165725147969,1.0927312010466972,0.21807483225275676,1.3019342645506575,0.663857357427947,1.156788307671008,1.136117459006629,0.9848665186053756,0.6736441980311686,0.8884715287855847,1.383580352826628,1.295378170815024,0.9999999999999991
2021-03-31,1.116219061441361,0.9800839729978839,0.61986837534929,1.2989377446156833,1.360188130389447,1.2895264401528261,1.364197428569338,0.20959516425513036,1.0319769949905457,1.1501748583819098,0.8897173937531293,1.0595471111962946,1.4607535837364396,1.1095462870178396,1.0978417823254119,1.3110177557918123,1.159380877751622,1.05311952312486,0.678917061863408,0.7710072753986374,1.2043715432830415,1.2443729330942477,0.25615097105584894,0.8417787678633574,1.168066334022431,0.2510782917594958,0.13542142082013292,0.36771308837943756,0.9922327498869765,1.2115517947057572,1.1153525631662937,0.8002445969531616,0.8534732710202029,0.29550367725633964,0.020857377553659167,1.4265570013823168,1.2481136629878216,1.2804684748800212,0.8882652346512956,1.0560315130891595,0.28240914755014956,1.1839251445335348,0.6540004913832773,1.1448052791857013,1.053961002877255,1.0000567697657632,0.7054449225345432,0.9014174503768012,1.3941397186603566,1.241198172036904,0.9999999999999998
2021-05-31,1.1103950285319282,0.9565679534014337,0.5824968877179161,1.3220810224259965,1.34872459030547,1.3044761845539528,1.3589168058661776,0.26974967574726366,1.0282281650132186,1.1375940558784943,0.895666620415396,1.0835679157189815,1.4858705167652348,1.1054660315517895,1.1274698524359337,1.2864112853593084,1.1310871145736445,1.0709594810072858,0.657864475164819,0.7931189960419774,1.1959980158662664,1.2617498348223248,0.32433042583077076,0.8849356835243916,1.1385870485114842,0.209845223045701,0.21564349467910374,0.37730822114861007,0.9859224081729124,1.1895366864948347,1.1150064726453497,0.8000367672848039,0.8152378269655088,0.31753006768056236,0.02216031498427362,1.4827585427343661,1.281391541158913,1.280893005959396,0.9254066155970272,1.0463316100156708,0.2791499772208632,1.2122559725306816,0.6449307520935125,1.1493404432008485,1.0384771782364233,1.003419179926194,0.6927220177162696,0.8998185576116065,1.329997456900041,1.2530016143856355,1.0
